dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,coordinate_mode,node_count,local_input_channels,context_channels,static_feature_count,pairwise_feature_count,node_state_dim,hidden_state_dim,latent_state_dim,global_state_dim,message_dim,edge_hidden_dim,tau_embed_dim,dropout,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate,hist_loss_weight,aux_turbine_loss_weight,aux_site_loss_weight,consistency_loss_weight
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,28,280,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,291.992466146272,399.1449764310876,0.14243534842023095,0.19470486646446225,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,29,290,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,296.0622452796521,402.69507189630804,0.14442060786203512,0.19643662114293112,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,30,300,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,298.9936377545818,406.4386861771583,0.145850554710173,0.19826277381139193,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,31,310,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,301.6151203805095,409.84532680827493,0.14712932732076442,0.19992454999346324,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,32,320,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,304.9904402979616,413.3407018586743,0.14877582551841464,0.20162961048160172,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,33,330,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,307.6741788988589,416.59056243038424,0.15008496546387406,0.20321490861066696,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,34,340,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,310.94372378815956,419.39153458127566,0.15167986498592448,0.20458123636017725,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,35,350,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,314.1786432518642,422.4799160754944,0.15325787542060426,0.2060877636289846,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,rolling_origin_no_refit,horizon,36,360,94458,563915,2023-03-16 19:00:00,2024-12-31 23:50:00,315.84314056085583,425.55706463964606,0.1540698248059231,0.2075888119076889,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,overall,,,2624,563951,2023-03-16 19:00:00,2024-12-31 19:00:00,243.65717411619096,346.7822202058435,0.11885715570396409,0.16916205488824232,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,1,10,2624,15670,2023-03-16 19:00:00,2024-12-31 19:00:00,111.79299218251435,168.37735107435952,0.054533166161143405,0.08213529229854497,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,2,20,2624,15671,2023-03-16 19:00:00,2024-12-31 19:00:00,136.6317152303618,206.071872763618,0.0666496160498804,0.10052286609257878,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,3,30,2624,15675,2023-03-16 19:00:00,2024-12-31 19:00:00,151.2302701355662,225.46619602556663,0.07377086292613637,0.1099835094819502,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,4,40,2624,15682,2023-03-16 19:00:00,2024-12-31 19:00:00,164.0632178811695,241.81547434395048,0.08003083924647574,0.11795876930536409,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,5,50,2624,15685,2023-03-16 19:00:00,2024-12-31 19:00:00,173.34915026299012,253.22161006948883,0.08456056137011998,0.1235227366027848,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,6,60,2624,15685,2023-03-16 19:00:00,2024-12-31 19:00:00,183.2801063914568,265.50663006573296,0.08940492969886261,0.1295154298188978,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,7,70,2624,15674,2023-03-16 19:00:00,2024-12-31 19:00:00,189.45742551358938,275.0862483794258,0.09241825837299229,0.13418841479554522,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,8,80,2624,15670,2023-03-16 19:00:00,2024-12-31 19:00:00,198.06035318283344,284.4305974635156,0.0966148086771816,0.13874663310550514,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,9,90,2624,15663,2023-03-16 19:00:00,2024-12-31 19:00:00,204.58694654600012,292.14245400648485,0.09979851145568665,0.14250851398898892,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,10,100,2624,15677,2023-03-16 19:00:00,2024-12-31 19:00:00,211.25020432002296,301.72489599962086,0.10304887974422684,0.14718287820066053,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,11,110,2624,15676,2023-03-16 19:00:00,2024-12-31 19:00:00,222.27648953814747,318.33494190644745,0.10842755705338712,0.1552853384493104,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,12,120,2624,15673,2023-03-16 19:00:00,2024-12-31 19:00:00,226.39698246985262,322.7677235747275,0.1104375527325369,0.15744766888962805,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,13,130,2624,15661,2023-03-16 19:00:00,2024-12-31 19:00:00,231.13263041951345,326.6274410058922,0.11274762936428843,0.15933045969460322,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,14,140,2624,15660,2023-03-16 19:00:00,2024-12-31 19:00:00,234.76265764687102,333.22903885640693,0.11451837045175058,0.16255074909789285,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,15,150,2624,15654,2023-03-16 19:00:00,2024-12-31 19:00:00,239.29715448128275,337.3992118907357,0.11673031825587958,0.164584981368963,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,16,160,2624,15653,2023-03-16 19:00:00,2024-12-31 19:00:00,242.46560363828021,339.79095493500745,0.11827590309727469,0.16575168485079808,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,17,170,2624,15654,2023-03-16 19:00:00,2024-12-31 19:00:00,246.72010947681105,347.47564428004057,0.12035127354411462,0.16950031347562836,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,18,180,2624,15653,2023-03-16 19:00:00,2024-12-31 19:00:00,248.14891564316744,352.8933174165936,0.12104824755600464,0.17214308146060403,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,19,190,2624,15651,2023-03-16 19:00:00,2024-12-31 19:00:00,252.97718396588078,357.1483125116173,0.12340350227533883,0.17421868729603213,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,20,200,2624,15659,2023-03-16 19:00:00,2024-12-31 19:00:00,256.87276087234176,361.60341281951133,0.12530378135458492,0.17639190992292014,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,21,210,2624,15659,2023-03-16 19:00:00,2024-12-31 19:00:00,260.838052397982,366.03250173161285,0.12723807526073264,0.1785524389005852,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,22,220,2624,15652,2023-03-16 19:00:00,2024-12-31 19:00:00,265.6689939784053,370.2303708132647,0.12959462932817717,0.1806001818428112,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,23,230,2624,15654,2023-03-16 19:00:00,2024-12-31 19:00:00,266.8196327615945,371.04115199840027,0.13015592035790946,0.18099568768290095,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,24,240,2624,15661,2023-03-16 19:00:00,2024-12-31 19:00:00,271.89617122150565,376.40740589800424,0.13263227705008285,0.1836133689732847,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,25,250,2624,15659,2023-03-16 19:00:00,2024-12-31 19:00:00,279.38690210102817,385.21642883349864,0.13628629258982455,0.18791045413997334,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,26,260,2624,15666,2023-03-16 19:00:00,2024-12-31 19:00:00,280.4189387048385,384.2703777579854,0.136789729277719,0.1874489635440564,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,27,270,2624,15665,2023-03-16 19:00:00,2024-12-31 19:00:00,288.63259356048513,394.0293102686423,0.1407963840108385,0.19220941837269453,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,28,280,2624,15666,2023-03-16 19:00:00,2024-12-31 19:00:00,290.5938407618409,397.3085128527867,0.14175309456735527,0.1938090269751976,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,29,290,2624,15670,2023-03-16 19:00:00,2024-12-31 19:00:00,296.051212507977,402.56640638624316,0.14441522380388233,0.19637385744738683,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,30,300,2624,15668,2023-03-16 19:00:00,2024-12-31 19:00:00,299.19812077163647,406.03553572015306,0.14595029887904737,0.19806611150894024,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,31,310,2624,15663,2023-03-16 19:00:00,2024-12-31 19:00:00,301.5856636659644,409.50345728665064,0.14711495665977842,0.19975778433808183,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,32,320,2624,15664,2023-03-16 19:00:00,2024-12-31 19:00:00,303.87501795518386,411.4312253798549,0.14823171773409818,0.200698155414613,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,33,330,2624,15663,2023-03-16 19:00:00,2024-12-31 19:00:00,307.27855854561705,416.27312219812194,0.14989198076917562,0.20306005678961148,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,34,340,2624,15664,2023-03-16 19:00:00,2024-12-31 19:00:00,308.8779825555414,415.7109494140334,0.15067218784414102,0.2027858298228369,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,35,350,2624,15664,2023-03-16 19:00:00,2024-12-31 19:00:00,313.11118747605974,421.0695396264443,0.15273716159933556,0.20539977286987937,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
kelmarsh,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,test,non_overlap,horizon,36,360,2624,15667,2023-03-16 19:00:00,2024-12-31 19:00:00,313.2144146534116,423.10284067462925,0.15278752247162752,0.20639162983253675,latlon,6,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,3232.041582,325905,47139,94458,1,6,0.1613254164217731,42,256,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,overall,,,44954,20974176,2022-06-06 17:10:00,2023-04-15 03:10:00,287.1310190743608,419.14596978476965,0.14006391158405937,0.2044614494201971,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,1,10,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,121.24919970671613,180.92346853159253,0.05914595122129588,0.08825535055091667,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,2,20,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,150.6082194763575,230.02549509658994,0.07346742406589975,0.11220755861584487,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,3,30,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,170.07083450575723,258.24040756448983,0.08296138280036496,0.12597093073431506,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,4,40,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,185.10338363679938,279.60532426091305,0.09029433370980416,0.13639284110022137,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,5,50,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,197.83222640963345,297.2820838749379,0.09650352486133189,0.1450156503279571,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,6,60,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,208.82215682826467,312.57679463817215,0.10186446625605572,0.15247648505584346,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
penmanshiel,WORLD_MODEL,world_model_rollout_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,7,70,44954,582616,2022-06-06 17:10:00,2023-04-15 03:10:00,218.90022944465136,326.3014521893891,0.10678059983050833,0.159171440247241,latlon,14,37,25,6,7,128,96,32,64,64,64,16,0.1,1.0,cuda,12176.193257,313043,44954,90067,1,6,0.2044614494201971,42,64,0.001,0.3,0.1,0.1,0.05
