dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,coordinate_mode,node_count,local_input_channels,context_history_channels,context_future_channels,static_feature_count,pairwise_feature_count,baseline_type,uses_graph,uses_pairwise,uses_global_latent,uses_future_observations,hidden_dim,embed_dim,num_layers,cheb_k,teacher_forcing_ratio,bounded_output_epsilon,d_model,lstm_hidden_dim,attention_heads,patch_len,encoder_layers,ff_hidden_dim,residual_channels,skip_channels,end_channels,gcn_depth,mtgnn_layers,subgraph_size,node_embed_dim,dilation_exponential,propalpha,dropout,weight_decay,amp_enabled,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,best_val_mae_pu,seed,batch_size,learning_rate
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,7,70,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,176.0823165704832,272.6533667116919,0.08589381296121086,0.13300164229838615,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,8,80,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,182.8769556998404,281.8133558011271,0.08920827107309291,0.13746992965908614,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,9,90,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,189.16327301397604,290.24337834882107,0.09227476732389067,0.14158213577991188,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,10,100,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,195.0249468382086,298.3261706244009,0.09513412040888228,0.1455249612801958,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,11,110,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,200.38057505256361,305.4968466573081,0.09774662197686,0.14902285202795568,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,12,120,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,205.4159102785814,312.46563778224873,0.10020288306272286,0.15242226233280395,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,13,130,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,210.34404101534938,319.2214445245133,0.10260684927578033,0.15571777781683577,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,14,140,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,215.06674680228522,325.39736937341746,0.10491060819623615,0.15873042408459342,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,15,150,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,219.64719806492184,331.6856098498963,0.10714497466581502,0.1617978584633646,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,16,160,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,224.0876436781516,337.16353099293315,0.10931104569665928,0.16447001511850423,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,17,170,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,228.05530517216164,342.4914574340829,0.11124649032788372,0.16706900362638058,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,18,180,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,231.86976963030466,347.5955874582503,0.11310720469770952,0.16955882315036622,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,19,190,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,235.54587425668382,352.66998567908354,0.11490042646667485,0.17203413935565226,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,20,200,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,238.97006427163808,357.2000368395878,0.1165707630593359,0.17424392040955478,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,21,210,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,242.399893020377,361.9550055848358,0.11824385025384229,0.17656341735845713,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,22,220,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,245.84592632492564,366.3023407214519,0.11992484210971957,0.17868406864461142,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,23,230,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,249.03797802158363,370.60457778669814,0.1214819404983339,0.1807827208715602,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,24,240,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,252.37774890278502,374.96261101366366,0.12311109702574949,0.18290859073837246,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,25,250,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,255.46502350193106,379.0457795032763,0.12461708463508754,0.18490038024550112,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,26,260,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,258.7244157830412,383.14376320351727,0.1262070320892886,0.18689939668464128,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,27,270,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,261.7480094197224,386.95587176973424,0.12768195581449884,0.18875896183889465,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,28,280,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,264.7680540643024,390.9043111495216,0.1291551483240496,0.19068502982903476,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,29,290,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,267.5264415163654,394.5255206620333,0.13050070317871465,0.19245147349367478,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,30,300,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,270.0887886097943,397.55420183147453,0.13175062859014372,0.19392887894218314,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,31,310,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,272.65660433810245,400.8827744780676,0.13300322162834244,0.19555257291613062,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,32,320,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,275.0336621205898,404.0877790152674,0.13416276201004446,0.1971159897635448,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,33,330,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,277.3464706879832,407.1966620204575,0.1352909613112104,0.19863251805876,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,34,340,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,279.622967065855,409.98413195733,0.13640144734919762,0.19999225949138105,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,35,350,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,281.89029005209403,412.7403138852182,0.13750745856199725,0.20133673848059605,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,rolling_origin_no_refit,horizon,36,360,47139,281661,2022-04-22 04:40:00,2023-03-15 18:50:00,284.1253818701237,415.60697128007416,0.13859774725371857,0.20273510794149915,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,overall,,,1310,281787,2022-04-22 04:40:00,2023-03-15 16:30:00,221.9155744678322,338.9148799115286,0.10825149974040596,0.16532433166416027,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,1,10,1310,7823,2022-04-22 04:40:00,2023-03-15 16:30:00,99.92285725753214,161.90134722672494,0.04874285719879617,0.07897626693986584,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,2,20,1310,7830,2022-04-22 04:40:00,2023-03-15 16:30:00,125.98541292421702,199.18837214161178,0.06145629898742294,0.09716505958127399,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,3,30,1310,7828,2022-04-22 04:40:00,2023-03-15 16:30:00,138.49550858486825,219.54679780618713,0.06755878467554549,0.10709599892984746,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,4,40,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,149.39327231219715,232.44711811809955,0.07287476698155959,0.11338883810639006,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,5,50,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,160.06157663909752,246.42535941366495,0.07807881787273052,0.12020749239690975,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,6,60,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,165.75708540142887,255.4162971807855,0.0808571148299653,0.12459331569794416,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,7,70,1310,7829,2022-04-22 04:40:00,2023-03-15 16:30:00,176.59184220444442,270.38426446357505,0.08614236205094851,0.13189476315296342,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,8,80,1310,7827,2022-04-22 04:40:00,2023-03-15 16:30:00,180.8018715485223,276.8051219208938,0.08819603490171819,0.13502688874189941,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,9,90,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,188.28787890121103,288.34714367090174,0.0918477458054688,0.14065714325409845,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,10,100,1310,7826,2022-04-22 04:40:00,2023-03-15 16:30:00,196.00575726870568,299.281981700144,0.0956125645213198,0.1459912105854361,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,11,110,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,199.82854371170436,305.2981997958278,0.09747733839595334,0.148925951119916,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,12,120,1310,7833,2022-04-22 04:40:00,2023-03-15 16:30:00,205.0668592759247,313.1625481083855,0.10003261428093889,0.15276221858945635,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
kelmarsh,WORLD_MODEL_BASELINE,world_model_shared_weight_tft_no_graph_v1_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,13,130,1310,7832,2022-04-22 04:40:00,2023-03-15 16:30:00,204.92336060877918,312.2202461708933,0.09996261493111178,0.1523025591077529,latlon,6,54,40,7,6,7,shared_weight_tft_no_graph,false,false,false,false,,,,,,0.05,64,64,4,,,,,,,,,,,,,0.2,0.001,false,mps,7049.308139,325905,47139,94458,1,11,0.1664627447943931,0.10889056750703137,3407,64,0.0001
