dataset_id,model_id,model_variant,task_id,window_protocol,history_steps,forecast_steps,stride_steps,split_protocol,split_name,eval_protocol,metric_scope,lead_step,lead_minutes,window_count,prediction_count,start_timestamp,end_timestamp,mae_kw,rmse_kw,mae_pu,rmse_pu,graph_mode,graph_source,coordinate_mode,node_count,input_channels,hidden_dim,embed_dim,num_layers,cheb_k,grad_clip_norm,device,runtime_seconds,train_window_count,val_window_count,test_window_count,best_epoch,epochs_ran,best_val_rmse_pu,seed,batch_size,learning_rate
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,3,30,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,141.9499969693821,216.02538770991134,0.06924390277561306,0.1053782373454266,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,4,40,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,152.78472871640344,227.9442918044912,0.0745291346557651,0.1111923373007098,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,5,50,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,163.26988518287615,242.0835026961549,0.07964384354326856,0.11808951467699583,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,6,60,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,174.50608721252425,256.0758970687661,0.08512492086062243,0.12491507220225699,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,7,70,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,183.59545364020505,267.41651431948657,0.08955875649350474,0.13044707901488115,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,8,80,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,190.18965823289,277.33539947436765,0.09277544367772518,0.13528556534140415,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,9,90,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,194.65672191050152,282.3337921426463,0.09495449726784384,0.13772380123769118,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,10,100,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,195.40052213216958,284.7928318125562,0.09531732581929508,0.13892332988685702,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,11,110,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,204.71224715987807,296.97014374975066,0.09985963140177442,0.1448634892363578,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,12,120,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,210.70015066500414,304.8458031560488,0.10278055640791683,0.14870526452037064,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,13,130,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,217.51569427126628,312.0603631811841,0.1061052220387616,0.1522245705422782,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,14,140,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,224.5347308811305,319.62839326490194,0.10952914378820744,0.1559162908941152,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,15,150,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,227.21968516209478,323.13894114453643,0.11083886708602841,0.15762875371264207,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,16,160,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,229.52853976170684,323.7166609649741,0.11196513399254684,0.15791056622728847,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
kelmarsh,AGCRN,official_aligned_power_only_farm_sync,next_6h_from_24h,dense_sliding,144,36,1,raw_chrono_70_10_20_strict_closed,val,non_overlap,horizon,17,170,1203,7218,2022-04-22 04:40:00,2023-03-15 16:30:00,236.48207605985039,331.3963170892624,0.11535710910576207,0.1616567389419753,adaptive,learned_node_embeddings,latlon,6,1,64,10,2,2,5.0,cuda,1531.254292,275587,43287,82024,4,9,0.16268017143214386,42,512,0.001
