trial_file,model_variant,feature_budget_id,output_parameterization,eval_protocol,rmse_pu,mae_pu,lead1_rmse_pu,lead1_mae_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,gate_b_passed,gate_b_scope,train_rmse,train_mae,gate_c_passed,runtime_seconds,formal_search_config_id
trial14_target_residual_d64_e1_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2296948318464736,0.1584022043756579,0.0813426906110499,0.0495504977711256,0.1800611299033225,0.2202573336869364,0.2497396631655058,False,train_gate_after_fit,0.287599069360917,0.1906002425195609,True,1.3797802289482206,itransformer_target_only_d64_h4_e1_dropout0.1_lr0.0003_anchor1
trial14_target_residual_d64_e1_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2211366019912705,0.1529532013509403,0.0834699680931876,0.047634492755731,0.1742383208469028,0.2272123859663654,0.230794606607165,False,train_gate_after_fit,0.287599069360917,0.1906002425195609,True,1.3797802289482206,itransformer_target_only_d64_h4_e1_dropout0.1_lr0.0003_anchor1
trial15_target_residual_d64_e2_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2611968066326328,0.1740403455162165,0.0813426906110499,0.0495504977711256,0.2120488677355722,0.2473370096677289,0.2840344555154199,False,train_gate_after_fit,0.2888310991935529,0.1903799809927172,True,1.6142591969110072,itransformer_target_only_d64_h4_e2_dropout0.1_lr0.0001_anchor1
trial15_target_residual_d64_e2_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2533506881664712,0.1691259189620574,0.0834699680931876,0.047634492755731,0.2080144807927495,0.2581498731382409,0.2636706840893834,False,train_gate_after_fit,0.2888310991935529,0.1903799809927172,True,1.6142591969110072,itransformer_target_only_d64_h4_e2_dropout0.1_lr0.0001_anchor1
trial16_target_residual_d64_e2_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2232461598610776,0.1551728624283814,0.0813426906110499,0.0495504977711256,0.1764891249843758,0.2144297086232397,0.2421600546732548,False,train_gate_after_fit,0.2874032079669822,0.1909478075173377,True,1.6120999010745436,itransformer_target_only_d64_h4_e2_dropout0.1_lr0.0003_anchor1
trial16_target_residual_d64_e2_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.217447015819074,0.1511593837427876,0.0834699680931876,0.047634492755731,0.1707908043379938,0.2223329204991924,0.2277907476976068,False,train_gate_after_fit,0.2874032079669822,0.1909478075173377,True,1.6120999010745436,itransformer_target_only_d64_h4_e2_dropout0.1_lr0.0003_anchor1
trial17_target_residual_d128_e1_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2295590957822907,0.1581142980694716,0.0813426906110499,0.0495504977711256,0.180893565485565,0.2192636539596175,0.2498724266559313,False,train_gate_after_fit,0.2872320055008402,0.1907065946166765,True,1.491172497859225,itransformer_target_only_d128_h8_e1_dropout0.1_lr0.0001_anchor1
trial17_target_residual_d128_e1_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2205067564143419,0.1518763177545942,0.0834699680931876,0.047634492755731,0.1761993331904431,0.225786065703368,0.2300249825547039,False,train_gate_after_fit,0.2872320055008402,0.1907065946166765,True,1.491172497859225,itransformer_target_only_d128_h8_e1_dropout0.1_lr0.0001_anchor1
trial18_target_residual_d128_e1_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2284316880344644,0.1574228680197224,0.0813426906110499,0.0495504977711256,0.1788369993225383,0.2177469762761181,0.249182699311285,False,train_gate_after_fit,0.2872880452302415,0.1907902864541518,True,1.4593517468310893,itransformer_target_only_d128_h8_e1_dropout0.1_lr0.0003_anchor1
trial18_target_residual_d128_e1_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2196741535323514,0.1513309599327174,0.0834699680931876,0.047634492755731,0.1743353842918054,0.2245724157275752,0.2296969281127645,False,train_gate_after_fit,0.2872880452302415,0.1907902864541518,True,1.4593517468310893,itransformer_target_only_d128_h8_e1_dropout0.1_lr0.0003_anchor1
trial19_target_residual_d128_e2_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2353396828942099,0.1601458863138581,0.0813426906110499,0.0495504977711256,0.186042160657819,0.2253930468678732,0.2556644033190694,False,train_gate_after_fit,0.2877450607815989,0.190814751577163,True,1.6124444950837642,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0001_anchor1
